Time [s],X_pos_series_1,X_pos_series_2,Y_pos_series_1,Y_pos_series_2,Z_pos_series_1,Z_pos_series_2,Roll_Pitch_series_1,Roll_Pitch_series_2,Velocities_series_1,Velocities_series_2,Velocities_series_3
3.4220,0.3203,0.1889,-1.5729,-1.2855,1.0000,1.0153,-4.0706,-1.9040,0.1578,-0.3460,-0.0777
3.4390,0.3203,0.1925,-1.5729,-1.2934,1.0000,1.0151,-3.5367,-1.6299,0.1603,-0.3512,-0.0766
3.4550,0.3203,0.1958,-1.5729,-1.3006,1.0000,1.0148,-3.9936,-1.8868,0.1430,-0.3134,-0.0754
3.4710,0.3203,0.1990,-1.5729,-1.3076,1.0000,1.0146,-3.5676,-1.6450,0.1457,-0.3193,-0.0741
3.4870,0.3203,0.2022,-1.5729,-1.3144,1.0000,1.0144,-3.6730,-1.7284,0.1422,-0.3114,-0.0730
3.5030,0.3203,0.2052,-1.5729,-1.3211,1.0000,1.0141,-3.4108,-1.5617,0.1386,-0.3034,-0.0719
3.5190,0.3203,0.2082,-1.5729,-1.3276,1.0000,1.0138,-3.3739,-1.5692,0.1351,-0.2957,-0.0707
3.5360,0.3203,0.2113,-1.5729,-1.3343,1.0000,1.0134,-3.0864,-1.4204,0.1370,-0.2999,-0.0692
3.5530,0.3203,0.2142,-1.5729,-1.3408,1.0000,1.0129,-3.1397,-1.4399,0.1278,-0.2798,-0.0671
3.5700,0.3203,0.2172,-1.5729,-1.3472,1.0000,1.0124,-3.0520,-1.4073,0.1242,-0.2718,-0.0647
3.5860,0.3203,0.2198,-1.5729,-1.3530,1.0000,1.0118,-3.2132,-1.4707,0.1153,-0.2525,-0.0620
3.6020,0.3203,0.2224,-1.5729,-1.3587,1.0000,1.0112,-2.9835,-1.3703,0.1176,-0.2573,-0.0591
3.6190,0.3203,0.2251,-1.5729,-1.3646,1.0000,1.0105,-2.7861,-1.2778,0.1194,-0.2613,-0.0560
3.6360,0.3203,0.2277,-1.5729,-1.3703,1.0000,1.0098,-2.8128,-1.2879,0.1114,-0.2438,-0.0526
3.6530,0.3203,0.2303,-1.5729,-1.3759,1.0000,1.0091,-2.6723,-1.2257,0.1083,-0.2370,-0.0490
3.6690,0.3203,0.2326,-1.5729,-1.3810,1.0000,1.0084,-2.8478,-1.3038,0.1006,-0.2203,-0.0454
3.6860,0.3203,0.2350,-1.5729,-1.3862,1.0000,1.0076,-2.4396,-1.1176,0.1069,-0.2340,-0.0419
3.7030,0.3203,0.2373,-1.5729,-1.3913,1.0000,1.0069,-2.5634,-1.1742,0.0999,-0.2186,-0.0381
3.7200,0.3203,0.2396,-1.5729,-1.3963,1.0000,1.0062,-2.4161,-1.1061,0.0971,-0.2125,-0.0344
3.7370,0.3203,0.2418,-1.5729,-1.4012,1.0000,1.0054,-2.3548,-1.0784,0.0945,-0.2067,-0.0308
3.7530,0.3203,0.2439,-1.5729,-1.4056,1.0000,1.0048,-2.4823,-1.1363,0.0878,-0.1922,-0.0272
3.7690,0.3203,0.2458,-1.5729,-1.4099,1.0000,1.0042,-2.2384,-1.0247,0.0896,-0.1961,-0.0240
3.7860,0.3203,0.2479,-1.5729,-1.4144,1.0000,1.0035,-2.1220,-0.9715,0.0910,-0.1992,-0.0208
3.8020,0.3203,0.2497,-1.5729,-1.4184,1.0000,1.0029,-2.2286,-1.0200,0.0813,-0.1778,-0.0176
3.8190,0.3203,0.2517,-1.5729,-1.4227,1.0000,1.0024,-1.8748,-0.8591,0.0863,-0.1888,-0.0147
3.8360,0.3203,0.2535,-1.5729,-1.4268,1.0000,1.0018,-2.0499,-0.9386,0.0806,-0.1764,-0.0118
3.8520,0.3203,0.2553,-1.5729,-1.4305,1.0000,1.0014,-1.9897,-0.9103,0.0749,-0.1640,-0.0091
3.8680,0.3203,0.2569,-1.5729,-1.4342,1.0000,1.0009,-1.8949,-0.8674,0.0764,-0.1672,-0.0068
3.8840,0.3203,0.2586,-1.5729,-1.4377,1.0000,1.0005,-1.8977,-0.8680,0.0745,-0.1630,-0.0046
3.9000,0.3203,0.2601,-1.5729,-1.4412,1.0000,1.0001,-1.7453,-0.7986,0.0726,-0.1589,-0.0025
3.9160,0.3203,0.2617,-1.5729,-1.4446,1.0000,0.9998,-1.7610,-0.8055,0.0708,-0.1549,-0.0007
3.9330,0.3203,0.2633,-1.5729,-1.4481,1.0000,0.9995,-1.5644,-0.7156,0.0718,-0.1572,0.0010
3.9490,0.3203,0.2648,-1.5729,-1.4513,1.0000,0.9992,-1.7197,-0.7866,0.0642,-0.1404,0.0026
3.9660,0.3203,0.2663,-1.5729,-1.4546,1.0000,0.9989,-1.4580,-0.6668,0.0681,-0.1489,0.0040
3.9820,0.3203,0.2677,-1.5729,-1.4577,1.0000,0.9987,-1.6679,-0.7628,0.0608,-0.1330,0.0053
3.9980,0.3203,0.2690,-1.5729,-1.4606,1.0000,0.9986,-1.4689,-0.6718,0.0619,-0.1355,0.0063
4.0140,0.3203,0.2703,-1.5729,-1.4635,1.0000,0.9984,-1.5113,-0.6911,0.0604,-0.1321,0.0072
4.0310,0.3203,0.2717,-1.5729,-1.4665,1.0000,0.9983,-1.3433,-0.6144,0.0613,-0.1340,0.0080
4.0480,0.3203,0.2730,-1.5729,-1.4694,1.0000,0.9982,-1.3635,-0.6235,0.0572,-0.1252,0.0086
4.0640,0.3203,0.2742,-1.5729,-1.4720,1.0000,0.9981,-1.4203,-0.6494,0.0532,-0.1164,0.0091
4.0810,0.3203,0.2755,-1.5729,-1.4748,1.0000,0.9980,-1.2220,-0.5588,0.0564,-0.1235,0.0095
4.0980,0.3203,0.2767,-1.5729,-1.4775,1.0000,0.9980,-1.3131,-0.6004,0.0527,-0.1153,0.0098
4.1140,0.3203,0.2778,-1.5729,-1.4799,1.0000,0.9980,-1.2907,-0.5902,0.0490,-0.1072,0.0099
4.1300,0.3203,0.2789,-1.5729,-1.4823,1.0000,0.9980,-1.2285,-0.5617,0.0500,-0.1093,0.0100
4.1460,0.3203,0.2800,-1.5729,-1.4846,1.0000,0.9980,-1.2287,-0.5618,0.0487,-0.1065,0.0099
4.1620,0.3203,0.2810,-1.5729,-1.4869,1.0000,0.9981,-1.1384,-0.5205,0.0475,-0.1038,0.0098
4.1780,0.3203,0.2820,-1.5729,-1.4891,1.0000,0.9981,-1.1443,-0.5232,0.0462,-0.1012,0.0096
4.1950,0.3203,0.2831,-1.5729,-1.4914,1.0000,0.9982,-1.0219,-0.4672,0.0469,-0.1027,0.0094
4.2120,0.3203,0.2841,-1.5729,-1.4936,1.0000,0.9983,-1.0542,-0.4820,0.0438,-0.0959,0.0091
4.2270,0.3203,0.2850,-1.5729,-1.4955,1.0000,0.9983,-1.1440,-0.5230,0.0386,-0.0844,0.0087
4.2430,0.3203,0.2859,-1.5729,-1.4975,1.0000,0.9984,-0.9561,-0.4371,0.0434,-0.0950,0.0084
4.2600,0.3203,0.2868,-1.5729,-1.4996,1.0000,0.9985,-0.9848,-0.4502,0.0422,-0.0923,0.0080
4.2770,0.3203,0.2877,-1.5729,-1.5016,1.0000,0.9986,-0.9230,-0.4220,0.0394,-0.0862,0.0075
4.2930,0.3203,0.2886,-1.5729,-1.5034,1.0000,0.9987,-0.9790,-0.4475,0.0366,-0.0801,0.0070
4.3090,0.3203,0.2894,-1.5729,-1.5052,1.0000,0.9988,-0.9270,-0.4238,0.0373,-0.0816,0.0065
4.3250,0.3203,0.2902,-1.5729,-1.5069,1.0000,0.9989,-0.9027,-0.4126,0.0364,-0.0796,0.0060
4.3410,0.3203,0.2910,-1.5729,-1.5086,1.0000,0.9990,-0.8758,-0.4003,0.0354,-0.0775,0.0056
4.3570,0.3203,0.2917,-1.5729,-1.5103,1.0000,0.9991,-0.8460,-0.3867,0.0345,-0.0755,0.0051
4.3740,0.3203,0.2925,-1.5729,-1.5120,1.0000,0.9992,-0.7750,-0.3543,0.0350,-0.0766,0.0046
4.3910,0.3203,0.2933,-1.5729,-1.5136,1.0000,0.9993,-0.7969,-0.3643,0.0327,-0.0716,0.0041
4.4080,0.3203,0.2940,-1.5729,-1.5153,1.0000,0.9994,-0.7625,-0.3485,0.0318,-0.0695,0.0036
4.4270,0.3203,0.2948,-1.5729,-1.5170,1.0000,0.9995,-0.6612,-0.3023,0.0332,-0.0726,0.0031
4.4430,0.3203,0.2955,-1.5729,-1.5185,1.0000,0.9996,-0.8714,-0.3983,0.0259,-0.0567,0.0026
4.4590,0.3203,0.2961,-1.5729,-1.5199,1.0000,0.9996,-0.6985,-0.3193,0.0291,-0.0637,0.0022
4.4760,0.3203,0.2968,-1.5729,-1.5213,1.0000,0.9997,-0.7238,-0.3309,0.0296,-0.0648,0.0018
4.4920,0.3203,0.2974,-1.5729,-1.5227,1.0000,0.9998,-0.7207,-0.3294,0.0264,-0.0578,0.0014
4.5080,0.3203,0.2980,-1.5729,-1.5239,1.0000,0.9998,-0.6564,-0.3000,0.0269,-0.0590,0.0011
4.5250,0.3203,0.2986,-1.5729,-1.5253,1.0000,0.9999,-0.6472,-0.2958,0.0274,-0.0598,0.0008
4.5410,0.3203,0.2991,-1.5729,-1.5265,1.0000,1.0000,-0.6512,-0.2977,0.0244,-0.0534,0.0004
4.5570,0.3203,0.2997,-1.5729,-1.5277,1.0000,1.0000,-0.6119,-0.2797,0.0249,-0.0545,0.0002
4.5730,0.3203,0.3002,-1.5729,-1.5289,1.0000,1.0001,-0.6201,-0.2834,0.0243,-0.0531,-0.0001
4.5890,0.3203,0.3007,-1.5729,-1.5300,1.0000,1.0001,-0.5732,-0.2620,0.0236,-0.0517,-0.0003
4.6050,0.3203,0.3012,-1.5729,-1.5311,1.0000,1.0001,-0.5763,-0.2634,0.0230,-0.0504,-0.0005
4.6220,0.3203,0.3018,-1.5729,-1.5322,1.0000,1.0002,-0.5175,-0.2365,0.0234,-0.0511,-0.0007
4.6380,0.3203,0.3022,-1.5729,-1.5333,1.0000,1.0002,-0.5660,-0.2587,0.0209,-0.0456,-0.0008
4.6540,0.3203,0.3027,-1.5729,-1.5343,1.0000,1.0002,-0.5156,-0.2357,0.0212,-0.0465,-0.0010
4.6700,0.3203,0.3032,-1.5729,-1.5353,1.0000,1.0002,-0.5252,-0.2401,0.0207,-0.0453,-0.0011
4.6860,0.3203,0.3036,-1.5729,-1.5363,1.0000,1.0003,-0.4955,-0.2265,0.0202,-0.0441,-0.0012
4.7030,0.3203,0.3040,-1.5729,-1.5373,1.0000,1.0003,-0.4533,-0.2072,0.0205,-0.0448,-0.0013
4.7200,0.3203,0.3045,-1.5729,-1.5382,1.0000,1.0003,-0.4738,-0.2165,0.0191,-0.0418,-0.0013
4.7360,0.3203,0.3049,-1.5729,-1.5391,1.0000,1.0003,-0.4734,-0.2163,0.0178,-0.0388,-0.0014
4.7530,0.3203,0.3053,-1.5729,-1.5401,1.0000,1.0003,-0.4221,-0.1929,0.0188,-0.0412,-0.0014
4.7700,0.3203,0.3057,-1.5729,-1.5410,1.0000,1.0003,-0.4468,-0.2042,0.0176,-0.0385,-0.0014
4.7870,0.3203,0.3061,-1.5729,-1.5418,1.0000,1.0003,-0.4129,-0.1887,0.0171,-0.0374,-0.0014
4.8030,0.3203,0.3065,-1.5729,-1.5426,1.0000,1.0003,-0.4423,-0.2022,0.0159,-0.0348,-0.0014
4.8200,0.3203,0.3069,-1.5729,-1.5435,1.0000,1.0003,-0.3825,-0.1748,0.0169,-0.0369,-0.0014
4.8360,0.3203,0.3072,-1.5729,-1.5442,1.0000,1.0003,-0.4222,-0.1930,0.0151,-0.0330,-0.0014
4.8520,0.3203,0.3076,-1.5729,-1.5450,1.0000,1.0003,-0.3771,-0.1724,0.0154,-0.0336,-0.0013
4.8680,0.3203,0.3079,-1.5729,-1.5457,1.0000,1.0002,-0.3838,-0.1754,0.0150,-0.0328,-0.0013
4.8840,0.3203,0.3082,-1.5729,-1.5464,1.0000,1.0002,-0.3615,-0.1652,0.0146,-0.0320,-0.0012
4.9010,0.3203,0.3085,-1.5729,-1.5471,1.0000,1.0002,-0.3278,-0.1498,0.0148,-0.0324,-0.0012
4.9170,0.3203,0.3088,-1.5729,-1.5478,1.0000,1.0002,-0.3649,-0.1668,0.0132,-0.0289,-0.0011
4.9340,0.3203,0.3092,-1.5729,-1.5485,1.0000,1.0002,-0.3012,-0.1377,0.0140,-0.0307,-0.0010
4.9510,0.3203,0.3095,-1.5729,-1.5491,1.0000,1.0002,-0.3310,-0.1513,0.0131,-0.0287,-0.0010
4.9670,0.3203,0.3097,-1.5729,-1.5497,1.0000,1.0002,-0.3272,-0.1495,0.0122,-0.0266,-0.0009
4.9840,0.3203,0.3100,-1.5729,-1.5504,1.0000,1.0001,-0.2849,-0.1302,0.0129,-0.0283,-0.0008
5.0000,0.3203,0.3103,-1.5729,-1.5510,1.0000,1.0001,-0.3294,-0.1505,0.0115,-0.0253,-0.0007
5.0170,0.3203,0.3106,-1.5729,-1.5516,1.0000,1.0001,-0.2620,-0.1197,0.0123,-0.0268,-0.0007
5.0330,0.3203,0.3108,-1.5729,-1.5521,1.0000,1.0001,-0.3115,-0.1424,0.0109,-0.0239,-0.0006
5.0490,0.3203,0.3111,-1.5729,-1.5526,1.0000,1.0001,-0.2699,-0.1233,0.0111,-0.0244,-0.0005
5.0660,0.3203,0.3113,-1.5729,-1.5532,1.0000,1.0001,-0.2563,-0.1171,0.0113,-0.0248,-0.0005
5.0830,0.3203,0.3116,-1.5729,-1.5537,1.0000,1.0001,-0.2657,-0.1214,0.0106,-0.0231,-0.0004
5.0990,0.3203,0.3118,-1.5729,-1.5542,1.0000,1.0001,-0.2594,-0.1186,0.0098,-0.0215,-0.0003
5.1150,0.3203,0.3120,-1.5729,-1.5547,1.0000,1.0000,-0.2541,-0.1161,0.0100,-0.0219,-0.0003
5.1310,0.3203,0.3122,-1.5729,-1.5552,1.0000,1.0000,-0.2463,-0.1126,0.0098,-0.0214,-0.0002
5.1480,0.3203,0.3125,-1.5729,-1.5557,1.0000,1.0000,-0.2187,-0.1000,0.0099,-0.0217,-0.0002
5.1640,0.3203,0.3127,-1.5729,-1.5561,1.0000,1.0000,-0.2443,-0.1117,0.0088,-0.0193,-0.0001
5.1800,0.3203,0.3129,-1.5729,-1.5565,1.0000,1.0000,-0.2167,-0.0990,0.0090,-0.0197,-0.0001
5.1960,0.3203,0.3130,-1.5729,-1.5570,1.0000,1.0000,-0.2245,-0.1026,0.0088,-0.0192,-0.0000
5.2120,0.3203,0.3132,-1.5729,-1.5574,1.0000,1.0000,-0.2096,-0.0958,0.0086,-0.0187,-0.0000
5.2280,0.3203,0.3134,-1.5729,-1.5578,1.0000,1.0000,-0.2058,-0.0940,0.0083,-0.0182,0.0000
5.2440,0.3203,0.3136,-1.5729,-1.5582,1.0000,1.0000,-0.2020,-0.0923,0.0081,-0.0178,0.0001
5.2600,0.3203,0.3138,-1.5729,-1.5585,1.0000,1.0000,-0.1930,-0.0882,0.0079,-0.0173,0.0001
5.2760,0.3203,0.3139,-1.5729,-1.5589,1.0000,1.0000,-0.1915,-0.0875,0.0077,-0.0169,0.0001
5.2920,0.3203,0.3141,-1.5729,-1.5593,1.0000,1.0000,-0.1840,-0.0841,0.0075,-0.0164,0.0001
5.3080,0.3203,0.3143,-1.5729,-1.5596,1.0000,1.0000,-0.1805,-0.0825,0.0073,-0.0160,0.0001
5.3250,0.3203,0.3144,-1.5729,-1.5600,1.0000,1.0000,-0.1646,-0.0752,0.0074,-0.0162,0.0002
5.3420,0.3203,0.3146,-1.5729,-1.5603,1.0000,1.0000,-0.1694,-0.0774,0.0069,-0.0152,0.0002
5.3580,0.3203,0.3147,-1.5729,-1.5607,1.0000,1.0000,-0.1730,-0.0791,0.0064,-0.0141,0.0002
5.3740,0.3203,0.3149,-1.5729,-1.5610,1.0000,1.0000,-0.1633,-0.0746,0.0066,-0.0144,0.0002
5.3900,0.3203,0.3150,-1.5729,-1.5613,1.0000,1.0000,-0.1631,-0.0745,0.0064,-0.0140,0.0002
5.4060,0.3203,0.3152,-1.5729,-1.5616,1.0000,1.0000,-0.1532,-0.0700,0.0062,-0.0136,0.0002
5.4220,0.3203,0.3153,-1.5729,-1.5619,1.0000,1.0000,-0.1519,-0.0694,0.0061,-0.0133,0.0002
5.4390,0.3203,0.3154,-1.5729,-1.5622,1.0000,1.0000,-0.1372,-0.0627,0.0062,-0.0135,0.0002
5.4560,0.3203,0.3156,-1.5729,-1.5625,1.0000,1.0000,-0.1409,-0.0644,0.0058,-0.0126,0.0002
5.4730,0.3203,0.3157,-1.5729,-1.5627,1.0000,1.0000,-0.1358,-0.0621,0.0056,-0.0122,0.0002
5.4890,0.3203,0.3158,-1.5729,-1.5630,1.0000,1.0000,-0.1428,-0.0653,0.0052,-0.0114,0.0002
5.5050,0.3203,0.3159,-1.5729,-1.5633,1.0000,1.0000,-0.1326,-0.0606,0.0053,-0.0116,0.0002
5.5220,0.3203,0.3160,-1.5729,-1.5635,1.0000,1.0000,-0.1231,-0.0563,0.0054,-0.0118,0.0002
5.5390,-0.3327,0.3162,-0.0544,-1.5638,1.0000,1.0000,-1.1546,-1.0988,-1.0000,1.0000,0.0002
5.5560,-0.3327,0.3162,-0.0544,-1.5639,1.0000,1.0005,-5.9108,-5.8686,-1.0000,1.0000,-0.0002
5.5730,-0.3327,0.3159,-0.0544,-1.5638,1.0000,1.0015,-12.7578,-12.7463,-1.0000,1.0000,-0.0027
5.5900,-0.3327,0.3149,-0.0544,-1.5629,1.0000,1.0028,-14.3239,-14.3239,-1.0000,1.0000,-0.0075
5.6060,-0.3327,0.3132,-0.0544,-1.5613,1.0000,1.0044,-14.0279,-14.0267,-1.0000,1.0000,-0.0140
5.6230,-0.3327,0.3106,-0.0544,-1.5588,1.0000,1.0062,-14.1999,-14.1655,-1.0000,1.0000,-0.0218
5.6400,-0.3327,0.3074,-0.0544,-1.5555,1.0000,1.0083,-14.3239,-14.3216,-1.0000,1.0000,-0.0312
5.6570,-0.3327,0.3034,-0.0544,-1.5516,1.0000,1.0103,-14.3239,-14.3239,-1.0000,1.0000,-0.0414
5.6730,-0.3327,0.2990,-0.0544,-1.5472,1.0000,1.0120,-14.3239,-14.3239,-1.0000,1.0000,-0.0515
5.6890,-0.3327,0.2941,-0.0544,-1.5423,1.0000,1.0135,-14.3239,-14.3239,-1.0000,1.0000,-0.0601
5.7050,-0.3327,0.2886,-0.0544,-1.5367,1.0000,1.0148,-14.3239,-14.3239,-1.0000,1.0000,-0.0677
5.7220,-0.3327,0.2821,-0.0544,-1.5302,1.0000,1.0159,-14.3239,-14.3239,-1.0000,1.0000,-0.0740
5.7390,-0.3327,0.2750,-0.0544,-1.5230,1.0000,1.0167,-14.3239,-14.3239,-1.0000,1.0000,-0.0795
5.7550,-0.3327,0.2678,-0.0544,-1.5156,1.0000,1.0173,-14.3239,-14.3239,-0.9936,1.0000,-0.0837
5.7710,-0.3327,0.2599,-0.0544,-1.5077,1.0000,1.0177,-14.3239,-14.2124,-0.9739,1.0000,-0.0867
5.7880,-0.3327,0.2510,-0.0544,-1.4986,1.0000,1.0180,-13.9498,-13.3879,-0.9549,1.0000,-0.0886
5.8040,-0.3327,0.2420,-0.0544,-1.4895,1.0000,1.0180,-13.3674,-11.6736,-0.8880,1.0000,-0.0898
5.8200,-0.3327,0.2326,-0.0544,-1.4797,1.0000,1.0180,-12.5371,-10.2715,-0.8693,1.0000,-0.0902
5.8370,-0.3327,0.2221,-0.0544,-1.4689,1.0000,1.0179,-11.6301,-8.5981,-0.8529,1.0000,-0.0901
5.8530,-0.3327,0.2119,-0.0544,-1.4581,1.0000,1.0177,-10.7609,-6.7575,-0.7824,1.0000,-0.0895
5.8700,-0.3327,0.2008,-0.0544,-1.4463,1.0000,1.0175,-9.8815,-5.5985,-0.7892,1.0000,-0.0885
5.8860,-0.3327,0.1901,-0.0544,-1.4347,1.0000,1.0172,-9.0739,-3.7273,-0.7192,1.0000,-0.0873
5.9020,-0.3327,0.1793,-0.0544,-1.4227,1.0000,1.0170,-8.3591,-2.5567,-0.7116,1.0000,-0.0860
5.9190,-0.3327,0.1677,-0.0544,-1.4096,1.0000,1.0168,-7.6164,-1.5909,-0.7057,1.0000,-0.0850
5.9360,-0.3327,0.1561,-0.0544,-1.3962,1.0000,1.0165,-6.9667,-0.5893,-0.6601,1.0000,-0.0839
5.9520,-0.3327,0.1452,-0.0544,-1.3833,1.0000,1.0162,-6.4321,0.6495,-0.6143,1.0000,-0.0827
5.9690,-0.3327,0.1336,-0.0544,-1.3694,1.0000,1.0158,-5.8919,0.7454,-0.6342,1.0000,-0.0811
5.9860,-0.3327,0.1222,-0.0544,-1.3552,1.0000,1.0153,-5.4304,1.8055,-0.5929,1.0000,-0.0790
6.0020,-0.3327,0.1115,-0.0544,-1.3417,1.0000,1.0148,-5.0195,2.3876,-0.5513,1.0000,-0.0765
6.0190,-0.3327,0.1003,-0.0544,-1.3271,1.0000,1.0143,-4.6321,2.3405,-0.5741,1.0000,-0.0741
6.0360,-0.3327,0.0892,-0.0544,-1.3123,1.0000,1.0137,-4.2748,3.0153,-0.5365,1.0000,-0.0714
6.0520,-0.3327,0.0790,-0.0544,-1.2983,1.0000,1.0133,-3.9717,3.3574,-0.4988,1.0000,-0.0687
6.0680,-0.3327,0.0690,-0.0544,-1.2841,1.0000,1.0128,-3.7025,3.5234,-0.5038,1.0000,-0.0664
6.0840,-0.3327,0.0591,-0.0544,-1.2698,1.0000,1.0122,-3.4513,3.6491,-0.4893,1.0000,-0.0639
6.1000,-0.3327,0.0494,-0.0544,-1.2554,1.0000,1.0117,-3.2347,3.6697,-0.4753,1.0000,-0.0612
6.1170,-0.3327,0.0394,-0.0544,-1.2401,1.0000,1.0110,-3.0206,3.5035,-0.4796,1.0000,-0.0583
6.1330,-0.3327,0.0301,-0.0544,-1.2255,1.0000,1.0104,-2.8409,4.0514,-0.4293,1.0000,-0.0550
6.1490,-0.3327,0.0210,-0.0544,-1.2108,1.0000,1.0097,-2.6759,3.7594,-0.4352,1.0000,-0.0518
6.1660,-0.3327,0.0115,-0.0544,-1.1952,1.0000,1.0091,-2.5172,3.7346,-0.4401,1.0000,-0.0486
6.1820,-0.3327,0.0029,-0.0544,-1.1804,1.0000,1.0084,-2.3837,4.0122,-0.3935,1.0000,-0.0453
6.1990,-0.3327,-0.0061,-0.0544,-1.1646,1.0000,1.0078,-2.2521,3.5543,-0.4157,1.0000,-0.0422
6.2160,-0.3327,-0.0149,-0.0544,-1.1488,1.0000,1.0073,-2.1332,3.9277,-0.3883,1.0000,-0.0392
6.2320,-0.3327,-0.0230,-0.0544,-1.1338,1.0000,1.0069,-2.0308,3.8673,-0.3610,1.0000,-0.0367
6.2480,-0.3327,-0.0309,-0.0544,-1.1188,1.0000,1.0065,-1.9398,3.8349,-0.3674,1.0000,-0.0346
6.2640,-0.3327,-0.0385,-0.0544,-1.1038,1.0000,1.0062,-1.8585,3.7456,-0.3578,1.0000,-0.0327
6.2800,-0.3327,-0.0460,-0.0544,-1.0887,1.0000,1.0058,-1.7863,3.5902,-0.3485,1.0000,-0.0308
6.2970,-0.3327,-0.0538,-0.0544,-1.0726,1.0000,1.0053,-1.7177,3.3498,-0.3531,1.0000,-0.0288
6.3130,-0.3327,-0.0609,-0.0544,-1.0575,1.0000,1.0049,-1.6598,3.6611,-0.3155,1.0000,-0.0267
6.3290,-0.3327,-0.0678,-0.0544,-1.0423,1.0000,1.0045,-1.6078,3.3326,-0.3210,1.0000,-0.0246
6.3460,-0.3327,-0.0750,-0.0544,-1.0262,1.0000,1.0041,-1.5579,3.2287,-0.3255,1.0000,-0.0226
6.3620,-0.3327,-0.0816,-0.0544,-1.0110,1.0000,1.0037,-1.5155,3.4308,-0.2907,1.0000,-0.0205
6.3780,-0.3327,-0.0880,-0.0544,-0.9958,1.0000,1.0033,-1.4770,3.1323,-0.2960,1.0000,-0.0185
6.3950,-0.3327,-0.0947,-0.0544,-0.9796,1.0000,1.0029,-1.4401,3.0527,-0.3002,1.0000,-0.0166
6.4120,-0.3327,-0.1012,-0.0544,-0.9634,1.0000,1.0025,-1.4070,3.0157,-0.2803,1.0000,-0.0146
6.4280,-0.3327,-0.1071,-0.0544,-0.9481,1.0000,1.0022,-1.3789,3.1075,-0.2605,1.0000,-0.0127
6.4440,-0.3327,-0.1129,-0.0544,-0.9329,1.0000,1.0019,-1.3534,2.9647,-0.2654,1.0000,-0.0110
6.4610,-0.3327,-0.1189,-0.0544,-0.9166,1.0000,1.0015,-1.3290,2.7230,-0.2693,1.0000,-0.0093
6.4780,-0.3327,-0.1247,-0.0544,-0.9004,1.0000,1.0012,-1.3070,2.7680,-0.2515,1.0000,-0.0076
6.4950,-0.3327,-0.1304,-0.0544,-0.8841,1.0000,1.0009,-1.2873,2.6490,-0.2445,1.0000,-0.0061
6.5100,-0.3327,-0.1353,-0.0544,-0.8697,1.0000,1.0007,-1.2715,2.9843,-0.2155,1.0000,-0.0046
6.5270,-0.3327,-0.1406,-0.0544,-0.8535,1.0000,1.0004,-1.2551,2.2663,-0.2513,1.0000,-0.0034
6.5430,-0.3327,-0.1456,-0.0544,-0.8381,1.0000,1.0003,-1.2408,2.7969,-0.2160,1.0000,-0.0022
6.5590,-0.3327,-0.1504,-0.0544,-0.8228,1.0000,1.0001,-1.2271,2.3071,-0.2201,1.0000,-0.0013
6.5750,-0.3327,-0.1550,-0.0544,-0.8074,1.0000,1.0001,-1.2149,2.5104,-0.2147,1.0000,-0.0007
6.5910,-0.3327,-0.1596,-0.0544,-0.7921,1.0000,1.0000,-1.2041,2.2665,-0.2092,1.0000,-0.0004
6.6080,-0.3327,-0.1643,-0.0544,-0.7758,1.0000,1.0000,-1.1946,2.0770,-0.2123,1.0000,-0.0002
6.6250,-0.3327,-0.1689,-0.0544,-0.7595,1.0000,1.0000,-0.5878,2.1873,-0.1983,0.9630,-0.0001
6.6410,-0.3327,-0.1731,-0.0544,-0.7441,1.0000,1.0001,0.4728,2.1651,-0.1843,0.9003,-0.0001
6.6580,-0.3327,-0.1774,-0.0544,-0.7279,1.0000,1.0002,0.3874,1.9894,-0.1955,0.9286,-0.0005
6.6750,-0.3327,-0.1817,-0.0544,-0.7118,1.0000,1.0005,1.5085,1.9786,-0.1827,0.8700,-0.0012
6.6910,-0.3327,-0.1855,-0.0544,-0.6967,1.0000,1.0009,2.4654,2.0240,-0.1699,0.8106,-0.0025
6.7080,-0.3327,-0.1895,-0.0544,-0.6809,1.0000,1.0013,2.4271,1.8337,-0.1804,0.8414,-0.0044
6.7240,-0.3327,-0.1932,-0.0544,-0.6661,1.0000,1.0017,3.5433,1.9172,-0.1612,0.7579,-0.0066
6.7400,-0.3327,-0.1968,-0.0544,-0.6516,1.0000,1.0023,3.9871,1.8789,-0.1643,0.7627,-0.0087
6.7560,-0.3327,-0.2002,-0.0544,-0.6373,1.0000,1.0030,4.0547,1.7248,-0.1602,0.7401,-0.0115
6.7730,-0.3327,-0.2038,-0.0544,-0.6224,1.0000,1.0039,4.0123,1.6391,-0.1627,0.7450,-0.0151
6.7890,-0.3327,-0.2071,-0.0544,-0.6085,1.0000,1.0049,4.3307,1.5989,-0.1455,0.6689,-0.0196
6.8060,-0.3327,-0.2105,-0.0544,-0.5941,1.0000,1.0060,5.2831,1.6073,-0.1543,0.7015,-0.0244
6.8220,-0.3327,-0.2136,-0.0544,-0.5808,1.0000,1.0074,4.3400,1.5338,-0.1380,0.6289,-0.0302
6.8380,-0.3327,-0.2167,-0.0544,-0.5678,1.0000,1.0089,5.3272,1.5082,-0.1408,0.6380,-0.0369
6.8550,-0.3327,-0.2198,-0.0544,-0.5543,1.0000,1.0105,4.5283,1.3834,-0.1429,0.6439,-0.0444
